ENSG00000110514,ENST00000636321
ENSG00000114115,ENST00000559487
ENSG00000114115,ENST00000453169
ENSG00000147588,ENST00000423401
ENSG00000147588,ENST00000559181
ENSG00000147588,ENST00000435729
ENSG00000147588,ENST00000424004
ENSG00000147588,ENST00000437203
ENSG00000147588,ENST00000430910
ENSG00000147588,ENST00000477993
ENSG00000147588,ENST00000524732
ENSG00000147588,ENST00000439042
ENSG00000147588,ENST00000515543
ENSG00000147588,ENST00000437960
ENSG00000147588,ENST00000429946
ENSG00000147588,ENST00000452144
ENSG00000147588,ENST00000452144
ENSG00000147588,ENST00000559487
ENSG00000147588,ENST00000453169
ENSG00000162444,ENST00000423401
ENSG00000162444,ENST00000559181
ENSG00000162444,ENST00000435729
ENSG00000162444,ENST00000424004
ENSG00000162444,ENST00000437203
ENSG00000162444,ENST00000430910
ENSG00000162444,ENST00000477993
ENSG00000162444,ENST00000524732
ENSG00000162444,ENST00000439042
ENSG00000162444,ENST00000515543
ENSG00000162444,ENST00000437960
ENSG00000162444,ENST00000429946
ENSG00000162444,ENST00000452144
ENSG00000162444,ENST00000452144
ENSG00000162444,ENST00000559487
ENSG00000162444,ENST00000453169
ENSG00000164687,ENST00000423401
ENSG00000164687,ENST00000559181
ENSG00000164687,ENST00000435729
ENSG00000164687,ENST00000424004
ENSG00000164687,ENST00000437203
ENSG00000164687,ENST00000430910
ENSG00000164687,ENST00000477993
ENSG00000164687,ENST00000524732
ENSG00000164687,ENST00000439042
ENSG00000164687,ENST00000515543
ENSG00000164687,ENST00000437960
ENSG00000164687,ENST00000429946
ENSG00000164687,ENST00000452144
ENSG00000164687,ENST00000452144
ENSG00000164687,ENST00000559487
ENSG00000164687,ENST00000453169
ENSG00000170323,ENST00000423401
ENSG00000170323,ENST00000559181
ENSG00000170323,ENST00000435729
ENSG00000170323,ENST00000424004
ENSG00000170323,ENST00000437203
ENSG00000170323,ENST00000430910
ENSG00000170323,ENST00000477993
ENSG00000170323,ENST00000524732
ENSG00000170323,ENST00000439042
ENSG00000170323,ENST00000515543
ENSG00000170323,ENST00000437960
ENSG00000170323,ENST00000429946
ENSG00000170323,ENST00000452144
ENSG00000170323,ENST00000452144
ENSG00000170323,ENST00000559487
ENSG00000170323,ENST00000453169
ENSG00000205186,ENST00000423401
ENSG00000205186,ENST00000559181
ENSG00000205186,ENST00000435729
ENSG00000205186,ENST00000424004
ENSG00000205186,ENST00000437203
ENSG00000205186,ENST00000430910
ENSG00000205186,ENST00000477993
ENSG00000205186,ENST00000524732
ENSG00000205186,ENST00000439042
ENSG00000205186,ENST00000515543
ENSG00000205186,ENST00000437960
ENSG00000205186,ENST00000429946
ENSG00000205186,ENST00000452144
ENSG00000205186,ENST00000452144
ENSG00000205186,ENST00000559487
ENSG00000205186,ENST00000453169
ENSG00000166426,ENST00000423401
ENSG00000166426,ENST00000559181
ENSG00000166426,ENST00000435729
ENSG00000166426,ENST00000424004
ENSG00000166426,ENST00000437203
ENSG00000166426,ENST00000430910
ENSG00000166426,ENST00000477993
ENSG00000166426,ENST00000524732
ENSG00000166426,ENST00000439042
ENSG00000166426,ENST00000515543
ENSG00000166426,ENST00000437960
ENSG00000166426,ENST00000429946
ENSG00000166426,ENST00000452144
ENSG00000166426,ENST00000452144
ENSG00000166426,ENST00000559487
ENSG00000166426,ENST00000453169
ENSG00000197416,ENST00000423401
ENSG00000197416,ENST00000559181
ENSG00000197416,ENST00000435729
ENSG00000197416,ENST00000424004
ENSG00000197416,ENST00000437203
ENSG00000197416,ENST00000430910
ENSG00000197416,ENST00000477993
ENSG00000197416,ENST00000524732
ENSG00000197416,ENST00000439042
ENSG00000197416,ENST00000515543
ENSG00000197416,ENST00000437960
ENSG00000197416,ENST00000429946
ENSG00000197416,ENST00000452144
ENSG00000197416,ENST00000452144
ENSG00000197416,ENST00000559487
ENSG00000197416,ENST00000453169
ENSG00000143320,ENST00000423401
ENSG00000143320,ENST00000559181
ENSG00000143320,ENST00000435729
ENSG00000143320,ENST00000424004
ENSG00000143320,ENST00000437203
ENSG00000143320,ENST00000430910
ENSG00000143320,ENST00000477993
ENSG00000143320,ENST00000524732
ENSG00000143320,ENST00000439042
ENSG00000143320,ENST00000515543
ENSG00000143320,ENST00000437960
ENSG00000143320,ENST00000429946
ENSG00000143320,ENST00000452144
ENSG00000143320,ENST00000452144
ENSG00000143320,ENST00000559487
ENSG00000143320,ENST00000453169
ENSG00000114113,ENST00000423401
ENSG00000114113,ENST00000559181
ENSG00000114113,ENST00000435729
ENSG00000114113,ENST00000424004
ENSG00000114113,ENST00000437203
ENSG00000114113,ENST00000430910
ENSG00000114113,ENST00000477993
ENSG00000114113,ENST00000524732
ENSG00000114113,ENST00000439042
ENSG00000114113,ENST00000515543
ENSG00000114113,ENST00000437960
ENSG00000114113,ENST00000429946
ENSG00000114113,ENST00000452144
ENSG00000114113,ENST00000452144
ENSG00000114113,ENST00000559487
ENSG00000114113,ENST00000453169
ENSG00000110497,ENST00000592027
ENSG00000111728,ENST00000637344
ENSG00000177511,ENST00000637344
ENSG00000148488,ENST00000637344
ENSG00000101638,ENST00000637344
ENSG00000113532,ENST00000637344
ENSG00000140557,ENST00000637344
ENSG00000241449,ENST00000613287
ENSG00000273767,ENST00000637794
ENSG00000273767,ENST00000636460
ENSG00000273767,ENST00000422224
ENSG00000273767,ENST00000452229
ENSG00000275856,ENST00000637794
ENSG00000275856,ENST00000636460
ENSG00000275856,ENST00000422224
ENSG00000275856,ENST00000452229
ENSG00000111339,ENST00000615104
ENSG00000167311,ENST00000615104
ENSG00000129744,ENST00000615104
ENSG00000156219,ENST00000615104
ENSG00000134152,ENST00000453433
ENSG00000134152,ENST00000433311
ENSG00000134152,ENST00000443475
ENSG00000134152,ENST00000605192
ENSG00000134152,ENST00000562413
ENSG00000134152,ENST00000503545
ENSG00000182247,ENST00000556081
ENSG00000182247,ENST00000254302
ENSG00000182247,ENST00000424409
ENSG00000182247,ENST00000555505
ENSG00000182247,ENST00000587688
ENSG00000182247,ENST00000623123
ENSG00000182247,ENST00000518404
ENSG00000182247,ENST00000619797
ENSG00000182247,ENST00000454459
ENSG00000182247,ENST00000441973
ENSG00000182247,ENST00000426992
ENSG00000182247,ENST00000451620
ENSG00000182247,ENST00000451481
ENSG00000182247,ENST00000411687
ENSG00000182247,ENST00000436669
ENSG00000156587,ENST00000556081
ENSG00000156587,ENST00000254302
ENSG00000156587,ENST00000424409
ENSG00000156587,ENST00000555505
ENSG00000156587,ENST00000587688
ENSG00000156587,ENST00000623123
ENSG00000156587,ENST00000518404
ENSG00000156587,ENST00000619797
ENSG00000156587,ENST00000454459
ENSG00000156587,ENST00000441973
ENSG00000156587,ENST00000426992
ENSG00000156587,ENST00000451620
ENSG00000156587,ENST00000451481
ENSG00000156587,ENST00000411687
ENSG00000156587,ENST00000436669
ENSG00000170142,ENST00000556081
ENSG00000170142,ENST00000254302
ENSG00000170142,ENST00000424409
ENSG00000170142,ENST00000555505
ENSG00000170142,ENST00000587688
ENSG00000170142,ENST00000623123
ENSG00000170142,ENST00000518404
ENSG00000170142,ENST00000619797
ENSG00000170142,ENST00000454459
ENSG00000170142,ENST00000441973
ENSG00000170142,ENST00000426992
ENSG00000170142,ENST00000451620
ENSG00000170142,ENST00000451481
ENSG00000170142,ENST00000411687
ENSG00000170142,ENST00000436669
ENSG00000236444,ENST00000556081
ENSG00000236444,ENST00000254302
ENSG00000236444,ENST00000424409
ENSG00000236444,ENST00000555505
ENSG00000236444,ENST00000587688
ENSG00000236444,ENST00000623123
ENSG00000236444,ENST00000518404
ENSG00000236444,ENST00000619797
ENSG00000236444,ENST00000454459
ENSG00000236444,ENST00000441973
ENSG00000236444,ENST00000426992
ENSG00000236444,ENST00000451620
ENSG00000236444,ENST00000451481
ENSG00000236444,ENST00000411687
ENSG00000236444,ENST00000436669
ENSG00000185651,ENST00000556081
ENSG00000185651,ENST00000254302
ENSG00000185651,ENST00000424409
ENSG00000185651,ENST00000555505
ENSG00000185651,ENST00000587688
ENSG00000185651,ENST00000623123
ENSG00000185651,ENST00000518404
ENSG00000185651,ENST00000619797
ENSG00000185651,ENST00000454459
ENSG00000185651,ENST00000441973
ENSG00000185651,ENST00000426992
ENSG00000185651,ENST00000451620
ENSG00000185651,ENST00000451481
ENSG00000185651,ENST00000411687
ENSG00000185651,ENST00000436669
ENSG00000131508,ENST00000556081
ENSG00000131508,ENST00000254302
ENSG00000131508,ENST00000424409
ENSG00000131508,ENST00000555505
ENSG00000131508,ENST00000587688
ENSG00000131508,ENST00000623123
ENSG00000131508,ENST00000518404
ENSG00000131508,ENST00000619797
ENSG00000131508,ENST00000454459
ENSG00000131508,ENST00000441973
ENSG00000131508,ENST00000426992
ENSG00000131508,ENST00000451620
ENSG00000131508,ENST00000451481
ENSG00000131508,ENST00000411687
ENSG00000131508,ENST00000436669
ENSG00000109332,ENST00000556081
ENSG00000109332,ENST00000254302
ENSG00000109332,ENST00000424409
ENSG00000109332,ENST00000555505
ENSG00000109332,ENST00000587688
ENSG00000109332,ENST00000623123
ENSG00000109332,ENST00000518404
ENSG00000109332,ENST00000619797
ENSG00000109332,ENST00000454459
ENSG00000109332,ENST00000441973
ENSG00000109332,ENST00000426992
ENSG00000109332,ENST00000451620
ENSG00000109332,ENST00000451481
ENSG00000109332,ENST00000411687
ENSG00000109332,ENST00000436669
ENSG00000072401,ENST00000556081
ENSG00000072401,ENST00000254302
ENSG00000072401,ENST00000424409
ENSG00000072401,ENST00000555505
ENSG00000072401,ENST00000587688
ENSG00000072401,ENST00000623123
ENSG00000072401,ENST00000518404
ENSG00000072401,ENST00000619797
ENSG00000072401,ENST00000454459
ENSG00000072401,ENST00000441973
ENSG00000072401,ENST00000426992
ENSG00000072401,ENST00000451620
ENSG00000072401,ENST00000451481
ENSG00000072401,ENST00000411687
ENSG00000072401,ENST00000436669
ENSG00000170035,ENST00000556081
ENSG00000170035,ENST00000254302
ENSG00000170035,ENST00000424409
ENSG00000170035,ENST00000555505
ENSG00000170035,ENST00000587688
ENSG00000170035,ENST00000623123
ENSG00000170035,ENST00000518404
ENSG00000170035,ENST00000619797
ENSG00000170035,ENST00000454459
ENSG00000170035,ENST00000441973
ENSG00000170035,ENST00000426992
ENSG00000170035,ENST00000451620
ENSG00000170035,ENST00000451481
ENSG00000170035,ENST00000411687
ENSG00000170035,ENST00000436669
ENSG00000078967,ENST00000556081
ENSG00000078967,ENST00000254302
ENSG00000078967,ENST00000424409
ENSG00000078967,ENST00000555505
ENSG00000078967,ENST00000587688
ENSG00000078967,ENST00000623123
ENSG00000078967,ENST00000518404
ENSG00000078967,ENST00000619797
ENSG00000078967,ENST00000454459
ENSG00000078967,ENST00000441973
ENSG00000078967,ENST00000426992
ENSG00000078967,ENST00000451620
ENSG00000078967,ENST00000451481
ENSG00000078967,ENST00000411687
ENSG00000078967,ENST00000436669
ENSG00000014824,ENST00000509767
ENSG00000180113,ENST00000505161
ENSG00000182134,ENST00000505161
ENSG00000162782,ENST00000505161
ENSG00000132972,ENST00000505161
ENSG00000095627,ENST00000505161
ENSG00000218819,ENST00000505161
ENSG00000163288,ENST00000547280
ENSG00000187730,ENST00000547280
ENSG00000109738,ENST00000547280
ENSG00000101958,ENST00000547280
ENSG00000188828,ENST00000547280
ENSG00000183185,ENST00000547280
ENSG00000166206,ENST00000547280
ENSG00000094755,ENST00000547280
ENSG00000145864,ENST00000547280
ENSG00000145888,ENST00000547280
ENSG00000145451,ENST00000547280
ENSG00000146276,ENST00000547280
ENSG00000111886,ENST00000547280
ENSG00000274252,ENST00000623672
ENSG00000274252,ENST00000617623
ENSG00000274252,ENST00000453783
ENSG00000274252,ENST00000418938
ENSG00000274252,ENST00000402176
ENSG00000133475,ENST00000623672
ENSG00000133475,ENST00000617623
ENSG00000133475,ENST00000453783
ENSG00000133475,ENST00000418938
ENSG00000133475,ENST00000402176
ENSG00000167741,ENST00000623672
ENSG00000167741,ENST00000617623
ENSG00000167741,ENST00000453783
ENSG00000167741,ENST00000418938
ENSG00000167741,ENST00000402176
ENSG00000149435,ENST00000623672
ENSG00000149435,ENST00000617623
ENSG00000149435,ENST00000453783
ENSG00000149435,ENST00000418938
ENSG00000149435,ENST00000402176
ENSG00000100031,ENST00000623672
ENSG00000100031,ENST00000617623
ENSG00000100031,ENST00000453783
ENSG00000100031,ENST00000418938
ENSG00000100031,ENST00000402176
ENSG00000131067,ENST00000623672
ENSG00000131067,ENST00000617623
ENSG00000131067,ENST00000453783
ENSG00000131067,ENST00000418938
ENSG00000131067,ENST00000402176
ENSG00000099998,ENST00000623672
ENSG00000099998,ENST00000617623
ENSG00000099998,ENST00000453783
ENSG00000099998,ENST00000418938
ENSG00000099998,ENST00000402176
ENSG00000100121,ENST00000623672
ENSG00000100121,ENST00000617623
ENSG00000100121,ENST00000453783
ENSG00000100121,ENST00000418938
ENSG00000100121,ENST00000402176
ENSG00000114346,ENST00000603158
ENSG00000163781,ENST00000603158
ENSG00000170145,ENST00000518523
ENSG00000142178,ENST00000518523
ENSG00000007047,ENST00000518523
ENSG00000163545,ENST00000518523
ENSG00000116141,ENST00000518523
ENSG00000177453,ENST00000518523
ENSG00000163788,ENST00000518523
ENSG00000072518,ENST00000518523
ENSG00000160584,ENST00000518523
ENSG00000075413,ENST00000518523
ENSG00000074590,ENST00000518523
ENSG00000275993,ENST00000518523
ENSG00000158008,ENST00000446218
ENSG00000182197,ENST00000446218
ENSG00000162694,ENST00000446218
ENSG00000012232,ENST00000446218
ENSG00000151348,ENST00000446218
ENSG00000176974,ENST00000419974
ENSG00000182199,ENST00000419974
ENSG00000139737,ENST00000546397
ENSG00000109171,ENST00000546397
ENSG00000214960,ENST00000542164
ENSG00000005302,ENST00000489759
ENSG00000005302,ENST00000444413
ENSG00000074201,ENST00000435954
ENSG00000074201,ENST00000503181
ENSG00000148482,ENST00000495163
ENSG00000148482,ENST00000482585
ENSG00000147804,ENST00000495163
ENSG00000147804,ENST00000482585
ENSG00000141424,ENST00000495163
ENSG00000141424,ENST00000482585
ENSG00000196950,ENST00000495163
ENSG00000196950,ENST00000482585
ENSG00000165915,ENST00000495163
ENSG00000165915,ENST00000482585
ENSG00000139540,ENST00000495163
ENSG00000139540,ENST00000482585
ENSG00000104635,ENST00000495163
ENSG00000104635,ENST00000482585
ENSG00000112473,ENST00000495163
ENSG00000112473,ENST00000482585
ENSG00000138821,ENST00000495163
ENSG00000138821,ENST00000482585
ENSG00000258710,ENST00000637931
ENSG00000258710,ENST00000555298
ENSG00000258710,ENST00000557651
ENSG00000106853,ENST00000435270
ENSG00000283263,ENST00000435270
ENSG00000140043,ENST00000435270
ENSG00000258653,ENST00000435270
ENSG00000131069,ENST00000503486
ENSG00000131069,ENST00000618989
ENSG00000131069,ENST00000447309
ENSG00000131069,ENST00000521412
ENSG00000131069,ENST00000619723
ENSG00000131069,ENST00000540190
ENSG00000173124,ENST00000503486
ENSG00000173124,ENST00000618989
ENSG00000173124,ENST00000447309
ENSG00000173124,ENST00000521412
ENSG00000173124,ENST00000619723
ENSG00000173124,ENST00000540190
ENSG00000183549,ENST00000503486
ENSG00000183549,ENST00000618989
ENSG00000183549,ENST00000447309
ENSG00000183549,ENST00000521412
ENSG00000183549,ENST00000619723
ENSG00000183549,ENST00000540190
ENSG00000215009,ENST00000503486
ENSG00000215009,ENST00000618989
ENSG00000215009,ENST00000447309
ENSG00000215009,ENST00000521412
ENSG00000215009,ENST00000619723
ENSG00000215009,ENST00000540190
ENSG00000081760,ENST00000503486
ENSG00000081760,ENST00000618989
ENSG00000081760,ENST00000447309
ENSG00000081760,ENST00000521412
ENSG00000081760,ENST00000619723
ENSG00000081760,ENST00000540190
ENSG00000066813,ENST00000503486
ENSG00000066813,ENST00000618989
ENSG00000066813,ENST00000447309
ENSG00000066813,ENST00000521412
ENSG00000066813,ENST00000619723
ENSG00000066813,ENST00000540190
ENSG00000154930,ENST00000503486
ENSG00000154930,ENST00000618989
ENSG00000154930,ENST00000447309
ENSG00000154930,ENST00000521412
ENSG00000154930,ENST00000619723
ENSG00000154930,ENST00000540190
ENSG00000111058,ENST00000503486
ENSG00000111058,ENST00000618989
ENSG00000111058,ENST00000447309
ENSG00000111058,ENST00000521412
ENSG00000111058,ENST00000619723
ENSG00000111058,ENST00000540190
ENSG00000166743,ENST00000503486
ENSG00000166743,ENST00000618989
ENSG00000166743,ENST00000447309
ENSG00000166743,ENST00000521412
ENSG00000166743,ENST00000619723
ENSG00000166743,ENST00000540190
ENSG00000183747,ENST00000503486
ENSG00000183747,ENST00000618989
ENSG00000183747,ENST00000447309
ENSG00000183747,ENST00000521412
ENSG00000183747,ENST00000619723
ENSG00000183747,ENST00000540190
ENSG00000005187,ENST00000503486
ENSG00000005187,ENST00000618989
ENSG00000005187,ENST00000447309
ENSG00000005187,ENST00000521412
ENSG00000005187,ENST00000619723
ENSG00000005187,ENST00000540190
ENSG00000218510,ENST00000404210
ENSG00000005884,ENST00000561830
ENSG00000005884,ENST00000586289
ENSG00000005884,ENST00000303922
ENSG00000005884,ENST00000405398
ENSG00000005884,ENST00000554408
ENSG00000005884,ENST00000490961
ENSG00000077943,ENST00000561830
ENSG00000077943,ENST00000586289
ENSG00000077943,ENST00000303922
ENSG00000077943,ENST00000405398
ENSG00000077943,ENST00000554408
ENSG00000077943,ENST00000490961
ENSG00000213949,ENST00000561830
ENSG00000213949,ENST00000586289
ENSG00000213949,ENST00000303922
ENSG00000213949,ENST00000405398
ENSG00000213949,ENST00000554408
ENSG00000213949,ENST00000490961
ENSG00000091409,ENST00000561830
ENSG00000091409,ENST00000586289
ENSG00000091409,ENST00000303922
ENSG00000091409,ENST00000405398
ENSG00000091409,ENST00000554408
ENSG00000091409,ENST00000490961
ENSG00000156886,ENST00000561830
ENSG00000156886,ENST00000586289
ENSG00000156886,ENST00000303922
ENSG00000156886,ENST00000405398
ENSG00000156886,ENST00000554408
ENSG00000156886,ENST00000490961
ENSG00000005844,ENST00000561830
ENSG00000005844,ENST00000586289
ENSG00000005844,ENST00000303922
ENSG00000005844,ENST00000405398
ENSG00000005844,ENST00000554408
ENSG00000005844,ENST00000490961
ENSG00000161638,ENST00000561830
ENSG00000161638,ENST00000586289
ENSG00000161638,ENST00000303922
ENSG00000161638,ENST00000405398
ENSG00000161638,ENST00000554408
ENSG00000161638,ENST00000490961
ENSG00000138448,ENST00000561830
ENSG00000138448,ENST00000586289
ENSG00000138448,ENST00000303922
ENSG00000138448,ENST00000405398
ENSG00000138448,ENST00000554408
ENSG00000138448,ENST00000490961
ENSG00000144668,ENST00000561830
ENSG00000144668,ENST00000586289
ENSG00000144668,ENST00000303922
ENSG00000144668,ENST00000405398
ENSG00000144668,ENST00000554408
ENSG00000144668,ENST00000490961
ENSG00000164171,ENST00000561830
ENSG00000164171,ENST00000586289
ENSG00000164171,ENST00000303922
ENSG00000164171,ENST00000405398
ENSG00000164171,ENST00000554408
ENSG00000164171,ENST00000490961
ENSG00000135424,ENST00000561830
ENSG00000135424,ENST00000586289
ENSG00000135424,ENST00000303922
ENSG00000135424,ENST00000405398
ENSG00000135424,ENST00000554408
ENSG00000135424,ENST00000490961
ENSG00000169896,ENST00000561830
ENSG00000169896,ENST00000586289
ENSG00000169896,ENST00000303922
ENSG00000169896,ENST00000405398
ENSG00000169896,ENST00000554408
ENSG00000169896,ENST00000490961
ENSG00000083457,ENST00000561830
ENSG00000083457,ENST00000586289
ENSG00000083457,ENST00000303922
ENSG00000083457,ENST00000405398
ENSG00000083457,ENST00000554408
ENSG00000083457,ENST00000490961
ENSG00000140678,ENST00000561830
ENSG00000140678,ENST00000586289
ENSG00000140678,ENST00000303922
ENSG00000140678,ENST00000405398
ENSG00000140678,ENST00000554408
